Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13
North Carolina;Dzire;Maruti;Sedan;Red;Manual;5;5;Diesel;2019;7100;2024-10-26;2024-10
North Carolina;Fortuner;Toyota;SUV;Black;Manual;8;5;Petrol;2016;8300;2016-06-01;2016-06
Detroit;Dzire;Maruti;Sedan;Red;Automatic;5;5;Hybrid;2018;8100;2015-06-11;2015-06
North Carolina;Swift;Maruti;Sedan;Black;Automatic;5;4;Diesel;2020;7000;2021-07-20;2021-07
Denver;Etriga;Maruti;Hatchback;Black;Manual;4;5;Electric;2024;7500;2018-09-13;2018-09
Detroit;Creta;Hyundai;Hatchback;Blue;Manual;5;5;Petrol;2016;6800;2017-10-14;2017-10
New York;Creta;Hyundai;Hatchback;Black;Automatic;5;5;Electric;2022;7700;2024-08-27;2024-08
Denver;Scorpio;Mahindra;SUV;Black;Manual;5;5;Diesel;2018;8200;2020-04-07;2020-04
Columbus;i20;Hyundai;Hatchback;Blue;Automatic;4;5;Electric;2019;8000;2022-06-01;2022-06
Florida;Seltos;Kia;Hatchback;White;Manual;5;5;Petrol;2018;6600;2022-02-27;2022-02
North Carolina;Thar;Mahindra;SUV;Blue;Manual;5;3;Petrol;2022;7700;2016-11-16;2016-11
North Carolina;Etriga;Maruti;Hatchback;Gray;Manual;4;5;Diesel;2017;6800;2016-03-27;2016-03
Denver;i20;Hyundai;Hatchback;White;Manual;4;5;Diesel;2020;6500;2021-10-30;2021-10
Madison;Thar;Mahindra;SUV;Blue;Automatic;5;3;Petrol;2023;7600;2021-10-30;2021-10
Oklahoma;i20;Hyundai;Hatchback;Blue;Automatic;4;5;Diesel;2018;6700;2018-06-12;2018-06
Utah;Kags;Renault;SUV;Red;Automatic;7;5;Electric;2018;9600;2018-06-21;2018-06
North Carolina;Seltos;Kia;Hatchback;Black;Automatic;5;5;Petrol;2023;6100;2018-01-15;2018-01
California;Creta;Hyundai;Hatchback;Blue;Automatic;5;5;Electric;2021;7800;2024-07-27;2024-07
Madison;Thar;Mahindra;SUV;Black;Manual;5;3;Petrol;2020;7900;2015-08-09;2015-08
Oklahoma;Plato;Prazo;Convertible;Gray;Automatic;2;2;Electric;2016;10800;2023-05-18;2023-05
Portland;Creta;Hyundai;Hatchback;Gray;Automatic;5;5;Diesel;2016;6900;2021-02-10;2021-02
Utah;i20;Hyundai;Hatchback;Gray;Manual;4;5;Petrol;2015;6900;2024-05-26;2024-05
Madison;Kags;Renault;SUV;Red;Automatic;7;5;Hybrid;2019;9000;2021-10-03;2021-10
San Jose;Seltos;Kia;Hatchback;Red;Automatic;5;5;Diesel;2016;6900;2018-11-24;2018-11
Chicago;Yodha;Tata;Truck;Black;Manual;3;2;Hybrid;2016;8800;2015-07-26;2015-07
North Carolina;Swift;Maruti;Sedan;White;Automatic;5;4;Electric;2019;8500;2020-03-09;2020-03
Oklahoma;Etriga;Maruti;Hatchback;Blue;Manual;4;5;Hybrid;2016;7800;2016-08-04;2016-08
Madison;Dzire;Maruti;Sedan;White;Automatic;5;5;Diesel;2019;7100;2016-05-05;2016-05
San Jose;Plato;Prazo;Convertible;White;Automatic;2;2;Petrol;2017;9200;2015-05-15;2015-05
Florida;Thar;Mahindra;SUV;Blue;Manual;5;3;Petrol;2022;7700;2019-06-14;2019-06
Denver;Thar;Mahindra;SUV;Gray;Automatic;5;3;Hybrid;2021;8800;2021-06-20;2021-06
North Carolina;Thar;Mahindra;SUV;Red;Manual;5;3;Petrol;2015;8400;2020-04-01;2020-04
Tennessee;Hilux;Toyota;Truck;Red;Manual;4;2;Electric;2019;9000;2023-10-08;2023-10
Philadelphia;Plato;Prazo;Convertible;Red;Automatic;2;2;Petrol;2024;8500;2020-10-13;2020-10
Tucson;Thar;Mahindra;SUV;Black;Automatic;5;3;Electric;2021;9300;2018-08-23;2018-08
Denver;Fortuner;Toyota;SUV;Gray;Automatic;8;5;Hybrid;2019;9000;2015-09-04;2015-09
New York;Yodha;Tata;Truck;Gray;Automatic;3;2;Hybrid;2018;8600;2022-08-04;2022-08
San Jose;Scorpio;Mahindra;SUV;Red;Manual;5;5;Diesel;2023;7700;2022-09-28;2022-09
San Jose;Thar;Mahindra;SUV;Black;Automatic;5;3;Diesel;2019;8100;2021-09-15;2021-09
Chicago;Creta;Hyundai;Hatchback;Gray;Automatic;5;5;Diesel;2020;6500;2022-01-24;2022-01
Chicago;Creta;Hyundai;Hatchback;Gray;Manual;5;5;Electric;2023;7600;2022-04-11;2022-04
San Jose;Thar;Mahindra;SUV;Gray;Automatic;5;3;Hybrid;2018;9100;2019-08-25;2019-08
New York;Seltos;Kia;Hatchback;Black;Automatic;5;5;Electric;2019;8000;2017-05-02;2017-05
New York;Scorpio;Mahindra;SUV;Red;Manual;5;5;Petrol;2018;8100;2016-06-22;2016-06
San Jose;Hilux;Toyota;Truck;Red;Manual;4;2;Petrol;2019;7500;2020-05-12;2020-05
Chicago;Plato;Prazo;Convertible;Gray;Automatic;2;2;Hybrid;2018;10100;2019-11-24;2019-11
North Carolina;Scorpio;Mahindra;SUV;Black;Manual;5;5;Hybrid;2016;9300;2020-06-10;2020-06
San Jose;Dzire;Maruti;Sedan;Red;Manual;5;5;Petrol;2016;7300;2022-01-30;2022-01
Florida;Hilux;Toyota;Truck;Gray;Manual;4;2;Electric;2021;8800;2022-03-19;2022-03
San Jose;Yodha;Tata;Truck;Gray;Manual;3;2;Petrol;2020;7400;2023-02-20;2023-02
North Carolina;Seltos;Kia;Hatchback;Gray;Automatic;5;5;Electric;2019;8000;2017-06-03;2017-06
Philadelphia;Thar;Mahindra;SUV;White;Manual;5;3;Diesel;2015;8500;2015-07-22;2015-07
Denver;i20;Hyundai;Hatchback;Red;Manual;4;5;Diesel;2016;6900;2021-01-26;2021-01
Columbus;Kags;Renault;SUV;Red;Manual;7;5;Diesel;2015;8500;2016-02-05;2016-02
Portland;Creta;Hyundai;Hatchback;Black;Manual;5;5;Diesel;2019;6600;2024-04-19;2024-04
San Jose;Dzire;Maruti;Sedan;Blue;Manual;5;5;Diesel;2019;7100;2023-10-22;2023-10
California;Seltos;Kia;Hatchback;Black;Manual;5;5;Diesel;2022;6300;2020-08-08;2020-08
Portland;i20;Hyundai;Hatchback;Black;Manual;4;5;Electric;2024;7500;2017-06-10;2017-06
Utah;Thar;Mahindra;SUV;White;Manual;5;3;Diesel;2018;8200;2024-03-10;2024-03
Denver;i20;Hyundai;Hatchback;Black;Manual;4;5;Electric;2016;8300;2023-10-29;2023-10
Florida;Swift;Maruti;Sedan;White;Automatic;5;4;Diesel;2022;6800;2015-03-23;2015-03
Philadelphia;Seltos;Kia;Hatchback;Gray;Manual;5;5;Electric;2020;7900;2022-06-20;2022-06
California;Fortuner;Toyota;SUV;Black;Automatic;8;5;Electric;2018;9600;2016-09-01;2016-09
Utah;Hilux;Toyota;Truck;Blue;Automatic;4;2;Diesel;2023;7200;2018-10-14;2018-10
Florida;Fortuner;Toyota;SUV;Gray;Manual;8;5;Diesel;2019;8100;2022-02-07;2022-02
Columbus;Dzire;Maruti;Sedan;Red;Automatic;5;5;Petrol;2019;7000;2015-12-06;2015-12
Detroit;Dzire;Maruti;Sedan;Red;Manual;5;5;Electric;2017;8700;2020-02-28;2020-02
Tucson;Creta;Hyundai;Hatchback;Black;Manual;5;5;Diesel;2016;6900;2016-02-29;2016-02
Utah;Seltos;Kia;Hatchback;Black;Automatic;5;5;Petrol;2024;6000;2017-03-17;2017-03
Philadelphia;Swift;Maruti;Sedan;Red;Manual;5;4;Petrol;2015;7400;2019-08-30;2019-08
Detroit;Fortuner;Toyota;SUV;Red;Manual;8;5;Hybrid;2022;8700;2019-12-08;2019-12
North Carolina;Hilux;Toyota;Truck;Red;Manual;4;2;Hybrid;2022;8200;2017-02-08;2017-02
Denver;Creta;Hyundai;Hatchback;Red;Manual;5;5;Diesel;2024;6100;2018-08-27;2018-08
North Carolina;i20;Hyundai;Hatchback;Red;Manual;4;5;Hybrid;2022;7200;2016-02-15;2016-02
California;Thar;Mahindra;SUV;Blue;Manual;5;3;Petrol;2023;7600;2017-12-04;2017-12
California;Plato;Prazo;Convertible;Blue;Automatic;2;2;Electric;2017;10700;2015-10-31;2015-10
Madison;Seltos;Kia;Hatchback;Blue;Manual;5;5;Petrol;2023;6100;2017-05-09;2017-05
New York;Creta;Hyundai;Hatchback;Gray;Manual;5;5;Hybrid;2018;7600;2015-02-01;2015-02
Florida;Kags;Renault;SUV;Blue;Automatic;7;5;Hybrid;2021;8800;2016-11-28;2016-11
Denver;Hilux;Toyota;Truck;Red;Manual;4;2;Petrol;2024;7000;2019-03-06;2019-03
New York;Scorpio;Mahindra;SUV;Blue;Automatic;5;5;Hybrid;2020;8900;2021-11-17;2021-11
Denver;Yodha;Tata;Truck;Red;Manual;3;2;Electric;2021;8800;2023-09-26;2023-09
Utah;Yodha;Tata;Truck;Blue;Manual;3;2;Hybrid;2021;8300;2023-08-13;2023-08
Denver;Plato;Prazo;Convertible;Gray;Automatic;2;2;Electric;2019;10500;2016-11-26;2016-11
Columbus;i20;Hyundai;Hatchback;Red;Manual;4;5;Petrol;2015;6900;2020-04-29;2020-04
Utah;i20;Hyundai;Hatchback;Black;Manual;4;5;Electric;2018;8100;2017-03-18;2017-03
Oklahoma;Etriga;Maruti;Hatchback;Blue;Automatic;4;5;Hybrid;2021;7300;2022-01-12;2022-01
California;Dzire;Maruti;Sedan;White;Automatic;5;5;Diesel;2015;7500;2022-03-21;2022-03
Chicago;i20;Hyundai;Hatchback;Red;Manual;4;5;Electric;2024;7500;2017-12-10;2017-12
Texas;Thar;Mahindra;SUV;Blue;Manual;5;3;Diesel;2024;7600;2017-04-30;2017-04
Texas;Fortuner;Toyota;SUV;Black;Automatic;8;5;Electric;2016;9800;2022-06-07;2022-06
Oklahoma;Etriga;Maruti;Hatchback;Black;Automatic;4;5;Petrol;2020;6400;2024-03-02;2024-03
Chicago;Plato;Prazo;Convertible;Black;Automatic;2;2;Petrol;2020;8900;2024-09-14;2024-09
Columbus;Etriga;Maruti;Hatchback;Blue;Automatic;4;5;Hybrid;2024;7000;2016-04-06;2016-04
New York;Fortuner;Toyota;SUV;Red;Manual;8;5;Diesel;2015;8500;2016-07-23;2016-07
San Jose;Scorpio;Mahindra;SUV;Black;Automatic;5;5;Petrol;2022;7700;2017-10-17;2017-10
North Carolina;Dzire;Maruti;Sedan;Blue;Manual;5;5;Electric;2016;8800;2020-09-20;2020-09
Columbus;Thar;Mahindra;SUV;Red;Automatic;5;3;Hybrid;2021;8800;2024-06-10;2024-06
New York;Plato;Prazo;Convertible;Red;Manual;2;2;Hybrid;2016;10300;2016-11-24;2016-11
Chicago;Hilux;Toyota;Truck;White;Automatic;4;2;Petrol;2015;7900;2018-03-26;2018-03
Philadelphia;Hilux;Toyota;Truck;Black;Manual;4;2;Diesel;2018;7700;2020-07-31;2020-07
Tennessee;Hilux;Toyota;Truck;Gray;Automatic;4;2;Electric;2022;8700;2018-01-23;2018-01
California;Seltos;Kia;Hatchback;White;Manual;5;5;Petrol;2023;6100;2023-11-24;2023-11
Utah;Plato;Prazo;Convertible;Blue;Manual;2;2;Petrol;2017;9200;2023-08-18;2023-08
Chicago;Scorpio;Mahindra;SUV;Black;Automatic;5;5;Petrol;2020;7900;2023-10-01;2023-10
Utah;Fortuner;Toyota;SUV;White;Automatic;8;5;Electric;2015;9900;2018-09-17;2018-09
Tucson;Swift;Maruti;Sedan;Blue;Manual;5;4;Petrol;2015;7400;2017-02-16;2017-02
Florida;Plato;Prazo;Convertible;White;Manual;2;2;Petrol;2022;8700;2023-05-05;2023-05
California;Scorpio;Mahindra;SUV;Black;Automatic;5;5;Hybrid;2015;9400;2018-08-18;2018-08
Texas;i20;Hyundai;Hatchback;Black;Automatic;4;5;Diesel;2017;6800;2019-12-21;2019-12
Tucson;Creta;Hyundai;Hatchback;Blue;Automatic;5;5;Petrol;2015;6900;2024-05-07;2024-05
Oklahoma;Scorpio;Mahindra;SUV;Red;Manual;5;5;Electric;2017;9700;2023-02-09;2023-02
Utah;Scorpio;Mahindra;SUV;Blue;Manual;5;5;Diesel;2021;7900;2021-05-20;2021-05
Denver;Yodha;Tata;Truck;White;Manual;3;2;Petrol;2023;7100;2022-06-12;2022-06
Detroit;Plato;Prazo;Convertible;Red;Automatic;2;2;Petrol;2024;8500;2023-02-03;2023-02
Detroit;Etriga;Maruti;Hatchback;Red;Automatic;4;5;Diesel;2022;6300;2018-08-06;2018-08
Detroit;Swift;Maruti;Sedan;Gray;Automatic;5;4;Hybrid;2015;8400;2019-05-24;2019-05
Florida;Scorpio;Mahindra;SUV;Blue;Automatic;5;5;Petrol;2018;8100;2024-08-23;2024-08
Tucson;Scorpio;Mahindra;SUV;White;Automatic;5;5;Diesel;2019;8100;2024-11-25;2024-11
Denver;Kags;Renault;SUV;Gray;Manual;7;5;Hybrid;2023;8600;2017-08-20;2017-08
North Carolina;Scorpio;Mahindra;SUV;Red;Automatic;5;5;Petrol;2021;7800;2021-08-17;2021-08
California;Kags;Renault;SUV;Red;Manual;7;5;Electric;2024;9000;2021-01-03;2021-01
Chicago;Dzire;Maruti;Sedan;Red;Automatic;5;5;Petrol;2020;6900;2021-10-20;2021-10
Columbus;Swift;Maruti;Sedan;Gray;Automatic;5;4;Electric;2020;8400;2024-07-31;2024-07
Florida;Fortuner;Toyota;SUV;Red;Automatic;8;5;Electric;2022;9200;2016-06-08;2016-06
Tennessee;Fortuner;Toyota;SUV;Black;Manual;8;5;Hybrid;2021;8800;2017-05-28;2017-05
Texas;Hilux;Toyota;Truck;White;Automatic;4;2;Electric;2020;8900;2019-11-01;2019-11
Florida;Plato;Prazo;Convertible;Red;Automatic;2;2;Hybrid;2022;9700;2024-03-24;2024-03
Tennessee;i20;Hyundai;Hatchback;Blue;Manual;4;5;Diesel;2018;6700;2018-03-23;2018-03
Philadelphia;Kags;Renault;SUV;Black;Manual;7;5;Diesel;2023;7700;2018-06-03;2018-06
Chicago;Seltos;Kia;Hatchback;Red;Automatic;5;5;Petrol;2020;6400;2019-04-06;2019-04
Oklahoma;i20;Hyundai;Hatchback;Blue;Automatic;4;5;Petrol;2017;6700;2024-05-27;2024-05
California;Seltos;Kia;Hatchback;Blue;Automatic;5;5;Diesel;2022;6300;2017-05-28;2017-05
Chicago;Hilux;Toyota;Truck;Blue;Automatic;4;2;Petrol;2024;7000;2019-11-07;2019-11
New York;Creta;Hyundai;Hatchback;Blue;Automatic;5;5;Hybrid;2016;7800;2024-07-01;2024-07
San Jose;Scorpio;Mahindra;SUV;Blue;Automatic;5;5;Electric;2017;9700;2021-05-26;2021-05
Chicago;Yodha;Tata;Truck;White;Manual;3;2;Diesel;2020;7500;2018-01-04;2018-01
San Jose;Fortuner;Toyota;SUV;Blue;Manual;8;5;Electric;2021;9300;2015-06-21;2015-06
Oklahoma;Yodha;Tata;Truck;Blue;Automatic;3;2;Hybrid;2018;8600;2016-05-01;2016-05
Detroit;Etriga;Maruti;Hatchback;Red;Manual;4;5;Hybrid;2023;7100;2020-04-21;2020-04
Tucson;Kags;Renault;SUV;Gray;Manual;7;5;Diesel;2021;7900;2024-09-21;2024-09
North Carolina;Thar;Mahindra;SUV;Gray;Manual;5;3;Petrol;2021;7800;2020-10-02;2020-10
North Carolina;Dzire;Maruti;Sedan;Blue;Automatic;5;5;Diesel;2024;6600;2017-05-02;2017-05
Columbus;Yodha;Tata;Truck;Blue;Automatic;3;2;Electric;2024;8500;2015-11-18;2015-11
Madison;Plato;Prazo;Convertible;Red;Automatic;2;2;Diesel;2022;8800;2017-09-20;2017-09
North Carolina;i20;Hyundai;Hatchback;White;Automatic;4;5;Petrol;2023;6100;2019-07-16;2019-07
North Carolina;Fortuner;Toyota;SUV;Gray;Manual;8;5;Hybrid;2017;9200;2023-05-10;2023-05
New York;Plato;Prazo;Convertible;Blue;Automatic;2;2;Petrol;2024;8500;2023-10-19;2023-10
Detroit;i20;Hyundai;Hatchback;Black;Automatic;4;5;Hybrid;2018;7600;2022-12-02;2022-12
Columbus;i20;Hyundai;Hatchback;Black;Manual;4;5;Electric;2021;7800;2018-01-03;2018-01
New York;Thar;Mahindra;SUV;Red;Manual;5;3;Petrol;2024;7500;2016-09-20;2016-09
Denver;Scorpio;Mahindra;SUV;White;Manual;5;5;Electric;2015;9900;2020-10-30;2020-10
Columbus;Creta;Hyundai;Hatchback;White;Automatic;5;5;Hybrid;2021;7300;2015-01-14;2015-01
Texas;Hilux;Toyota;Truck;Red;Automatic;4;2;Hybrid;2018;8600;2024-09-28;2024-09
Denver;Etriga;Maruti;Hatchback;Red;Automatic;4;5;Electric;2024;7500;2019-02-16;2019-02
North Carolina;Seltos;Kia;Hatchback;Gray;Automatic;5;5;Petrol;2024;6000;2020-06-10;2020-06
Florida;Swift;Maruti;Sedan;Gray;Manual;5;4;Diesel;2019;7100;2017-04-11;2017-04
Detroit;Plato;Prazo;Convertible;Gray;Manual;2;2;Hybrid;2023;9600;2020-01-12;2020-01
Portland;Thar;Mahindra;SUV;Gray;Manual;5;3;Hybrid;2016;9300;2024-08-03;2024-08
Detroit;Etriga;Maruti;Hatchback;Gray;Manual;4;5;Petrol;2020;6400;2019-10-29;2019-10
San Jose;Plato;Prazo;Convertible;Red;Manual;2;2;Diesel;2024;8600;2021-09-20;2021-09
Tennessee;Yodha;Tata;Truck;Black;Automatic;3;2;Diesel;2021;7400;2015-02-24;2015-02
New York;Creta;Hyundai;Hatchback;Red;Manual;5;5;Hybrid;2021;7300;2015-05-06;2015-05
Florida;Seltos;Kia;Hatchback;Blue;Manual;5;5;Diesel;2019;6600;2018-07-22;2018-07
Tennessee;Yodha;Tata;Truck;Blue;Automatic;3;2;Diesel;2019;7600;2016-12-05;2016-12
Texas;Swift;Maruti;Sedan;White;Automatic;5;4;Diesel;2018;7200;2020-12-22;2020-12
Chicago;Scorpio;Mahindra;SUV;Blue;Automatic;5;5;Electric;2023;9100;2016-01-24;2016-01
New York;Plato;Prazo;Convertible;Black;Automatic;2;2;Diesel;2018;9200;2017-05-18;2017-05
Detroit;Thar;Mahindra;SUV;White;Manual;5;3;Petrol;2023;7600;2017-02-20;2017-02
North Carolina;Dzire;Maruti;Sedan;Gray;Manual;5;5;Petrol;2020;6900;2020-10-14;2020-10
Texas;Creta;Hyundai;Hatchback;Black;Automatic;5;5;Diesel;2021;6400;2017-11-15;2017-11
Texas;Scorpio;Mahindra;SUV;Gray;Manual;5;5;Hybrid;2022;8700;2023-04-16;2023-04
Detroit;Yodha;Tata;Truck;White;Automatic;3;2;Electric;2021;8800;2018-11-18;2018-11
Tennessee;Creta;Hyundai;Hatchback;Red;Automatic;5;5;Hybrid;2017;7700;2019-07-26;2019-07
North Carolina;Seltos;Kia;Hatchback;White;Manual;5;5;Diesel;2021;6400;2020-02-15;2020-02
Madison;Scorpio;Mahindra;SUV;Gray;Automatic;5;5;Hybrid;2016;9300;2024-07-31;2024-07
New York;Hilux;Toyota;Truck;Blue;Manual;4;2;Diesel;2017;7800;2021-08-30;2021-08
Oklahoma;i20;Hyundai;Hatchback;Red;Manual;4;5;Petrol;2020;6400;2015-07-20;2015-07
San Jose;Fortuner;Toyota;SUV;Red;Automatic;8;5;Diesel;2015;8500;2023-04-20;2023-04
Texas;Thar;Mahindra;SUV;Blue;Manual;5;3;Hybrid;2018;9100;2019-08-12;2019-08
North Carolina;Yodha;Tata;Truck;Gray;Automatic;3;2;Petrol;2016;7800;2016-03-07;2016-03
California;Dzire;Maruti;Sedan;Black;Manual;5;5;Electric;2023;8100;2024-04-20;2024-04
Philadelphia;Seltos;Kia;Hatchback;Red;Automatic;5;5;Petrol;2021;6300;2015-09-25;2015-09
Tennessee;Plato;Prazo;Convertible;Black;Automatic;2;2;Electric;2015;10900;2017-01-16;2017-01
California;Etriga;Maruti;Hatchback;Blue;Manual;4;5;Petrol;2022;6200;2023-04-03;2023-04
Tucson;Creta;Hyundai;Hatchback;Red;Manual;5;5;Diesel;2024;6100;2019-03-03;2019-03
Chicago;Swift;Maruti;Sedan;Black;Manual;5;4;Hybrid;2018;8100;2015-08-27;2015-08
Columbus;Seltos;Kia;Hatchback;Blue;Manual;5;5;Electric;2019;8000;2019-12-20;2019-12
Tucson;Thar;Mahindra;SUV;Gray;Automatic;5;3;Electric;2020;9400;2019-04-23;2019-04
Detroit;Thar;Mahindra;SUV;Blue;Automatic;5;3;Electric;2016;9800;2022-12-01;2022-12
San Jose;Yodha;Tata;Truck;Red;Automatic;3;2;Petrol;2021;7300;2023-02-06;2023-02
Tucson;i20;Hyundai;Hatchback;White;Manual;4;5;Electric;2022;7700;2021-05-19;2021-05
Denver;Thar;Mahindra;SUV;Red;Manual;5;3;Electric;2015;9900;2024-11-20;2024-11
Madison;Creta;Hyundai;Hatchback;White;Manual;5;5;Hybrid;2017;7700;2022-05-12;2022-05
Madison;Creta;Hyundai;Hatchback;Black;Automatic;5;5;Petrol;2023;6100;2017-03-30;2017-03
Philadelphia;Swift;Maruti;Sedan;White;Automatic;5;4;Petrol;2024;6500;2016-12-01;2016-12
Philadelphia;Etriga;Maruti;Hatchback;Black;Automatic;4;5;Diesel;2016;6900;2021-02-28;2021-02
Oklahoma;Fortuner;Toyota;SUV;Gray;Automatic;8;5;Electric;2022;9200;2017-10-14;2017-10
Denver;Seltos;Kia;Hatchback;Red;Automatic;5;5;Electric;2015;8400;2018-02-26;2018-02
North Carolina;Thar;Mahindra;SUV;Red;Manual;5;3;Hybrid;2017;9200;2018-12-26;2018-12
Denver;Dzire;Maruti;Sedan;White;Automatic;5;5;Diesel;2019;7100;2021-04-21;2021-04
North Carolina;Hilux;Toyota;Truck;Black;Manual;4;2;Diesel;2019;7600;2016-09-21;2016-09
Tucson;Plato;Prazo;Convertible;White;Automatic;2;2;Petrol;2016;9300;2017-03-03;2017-03
North Carolina;i20;Hyundai;Hatchback;Blue;Manual;4;5;Electric;2020;7900;2024-10-16;2024-10
Oklahoma;Fortuner;Toyota;SUV;Black;Automatic;8;5;Petrol;2022;7700;2024-06-11;2024-06
Florida;Thar;Mahindra;SUV;Blue;Manual;5;3;Petrol;2023;7600;2024-05-07;2024-05
Utah;Yodha;Tata;Truck;Blue;Manual;3;2;Diesel;2023;7200;2021-08-18;2021-08
Texas;Plato;Prazo;Convertible;Black;Automatic;2;2;Electric;2023;10100;2021-10-25;2021-10
Oklahoma;Creta;Hyundai;Hatchback;Black;Automatic;5;5;Hybrid;2019;7500;2017-01-17;2017-01
Portland;Dzire;Maruti;Sedan;Red;Manual;5;5;Petrol;2022;6700;2020-08-05;2020-08
North Carolina;Swift;Maruti;Sedan;Red;Automatic;5;4;Electric;2019;8500;2024-10-22;2024-10
Detroit;Dzire;Maruti;Sedan;Red;Automatic;5;5;Electric;2016;8800;2023-11-27;2023-11
Philadelphia;Scorpio;Mahindra;SUV;Black;Manual;5;5;Electric;2022;9200;2023-05-08;2023-05
Madison;Fortuner;Toyota;SUV;Black;Manual;8;5;Hybrid;2023;8600;2016-08-01;2016-08
North Carolina;Seltos;Kia;Hatchback;Black;Manual;5;5;Electric;2024;7500;2021-11-11;2021-11
North Carolina;Etriga;Maruti;Hatchback;Blue;Manual;4;5;Diesel;2017;6800;2022-11-30;2022-11
Tucson;Etriga;Maruti;Hatchback;Red;Manual;4;5;Hybrid;2016;7800;2018-10-15;2018-10
Texas;Dzire;Maruti;Sedan;Blue;Manual;5;5;Diesel;2020;7000;2021-02-02;2021-02
Tucson;Swift;Maruti;Sedan;White;Automatic;5;4;Electric;2018;8600;2019-03-03;2019-03
Oklahoma;Kags;Renault;SUV;Black;Manual;7;5;Electric;2022;9200;2023-02-07;2023-02
Tennessee;i20;Hyundai;Hatchback;White;Manual;4;5;Electric;2021;7800;2015-08-09;2015-08
California;Etriga;Maruti;Hatchback;White;Automatic;4;5;Diesel;2020;6500;2021-10-04;2021-10
Oklahoma;Thar;Mahindra;SUV;Gray;Automatic;5;3;Hybrid;2018;9100;2017-04-16;2017-04
Portland;Fortuner;Toyota;SUV;White;Manual;8;5;Petrol;2018;8100;2024-01-12;2024-01
North Carolina;Seltos;Kia;Hatchback;Black;Manual;5;5;Petrol;2020;6400;2015-07-13;2015-07
Oklahoma;Yodha;Tata;Truck;Red;Automatic;3;2;Hybrid;2020;8400;2019-03-31;2019-03
San Jose;Hilux;Toyota;Truck;Black;Manual;4;2;Petrol;2018;7600;2019-02-17;2019-02
Tucson;Yodha;Tata;Truck;Red;Automatic;3;2;Diesel;2016;7900;2022-03-06;2022-03
New York;Scorpio;Mahindra;SUV;Gray;Automatic;5;5;Diesel;2016;8400;2015-12-13;2015-12
Tennessee;Seltos;Kia;Hatchback;White;Manual;5;5;Hybrid;2021;7300;2023-11-21;2023-11
North Carolina;Swift;Maruti;Sedan;Gray;Automatic;5;4;Petrol;2018;7100;2015-11-12;2015-11
North Carolina;Swift;Maruti;Sedan;Black;Automatic;5;4;Hybrid;2016;8300;2021-03-29;2021-03
North Carolina;i20;Hyundai;Hatchback;Blue;Automatic;4;5;Electric;2020;7900;2015-01-30;2015-01
Denver;Etriga;Maruti;Hatchback;Black;Automatic;4;5;Petrol;2020;6400;2017-05-14;2017-05
North Carolina;Swift;Maruti;Sedan;White;Automatic;5;4;Diesel;2016;7400;2016-08-17;2016-08
Utah;Dzire;Maruti;Sedan;Red;Manual;5;5;Petrol;2021;6800;2020-07-20;2020-07
Denver;Plato;Prazo;Convertible;Blue;Manual;2;2;Hybrid;2024;9500;2020-01-09;2020-01
Tennessee;Hilux;Toyota;Truck;Red;Automatic;4;2;Petrol;2021;7300;2015-09-26;2015-09
Texas;Kags;Renault;SUV;Blue;Automatic;7;5;Hybrid;2024;8500;2015-05-18;2015-05
Tennessee;Thar;Mahindra;SUV;White;Automatic;5;3;Petrol;2020;7900;2016-10-22;2016-10
California;i20;Hyundai;Hatchback;Blue;Manual;4;5;Hybrid;2016;7800;2020-07-26;2020-07
Tennessee;Thar;Mahindra;SUV;Red;Manual;5;3;Petrol;2018;8100;2015-08-31;2015-08
Columbus;Yodha;Tata;Truck;White;Automatic;3;2;Petrol;2017;7700;2018-07-25;2018-07
North Carolina;Fortuner;Toyota;SUV;Red;Manual;8;5;Petrol;2020;7900;2023-08-06;2023-08
Chicago;Scorpio;Mahindra;SUV;Blue;Manual;5;5;Diesel;2020;8000;2022-06-05;2022-06
Tennessee;Thar;Mahindra;SUV;Black;Manual;5;3;Electric;2020;9400;2017-06-17;2017-06
North Carolina;Seltos;Kia;Hatchback;Gray;Manual;5;5;Electric;2024;7500;2016-04-26;2016-04
Tucson;Scorpio;Mahindra;SUV;Red;Manual;5;5;Diesel;2021;7900;2021-05-18;2021-05
Florida;Yodha;Tata;Truck;Gray;Manual;3;2;Diesel;2022;7300;2015-04-03;2015-04
New York;Kags;Renault;SUV;Red;Manual;7;5;Diesel;2018;8200;2023-01-20;2023-01
Chicago;Creta;Hyundai;Hatchback;Blue;Manual;5;5;Hybrid;2016;7800;2019-02-15;2019-02
New York;Swift;Maruti;Sedan;Red;Manual;5;4;Hybrid;2015;8400;2024-06-05;2024-06
Tennessee;Dzire;Maruti;Sedan;Blue;Manual;5;5;Diesel;2015;7500;2019-03-05;2019-03
Madison;Swift;Maruti;Sedan;Black;Automatic;5;4;Diesel;2021;6900;2018-09-14;2018-09
Philadelphia;Thar;Mahindra;SUV;Black;Automatic;5;3;Diesel;2017;8300;2017-11-04;2017-11
Detroit;Plato;Prazo;Convertible;Blue;Manual;2;2;Hybrid;2020;9900;2024-10-09;2024-10
North Carolina;Creta;Hyundai;Hatchback;Black;Manual;5;5;Petrol;2022;6200;2024-06-05;2024-06
